code,ticker,earnings_date,period_type,sales,operating_profit,net_profit,eps,dps,reported_eps,eps_estimate,surprise_pct,source,sales_yoy,operating_profit_yoy,net_profit_yoy,eps_yoy
2267,2267.T,2025-11-13 19:00:00,quarterly,,,,44.05,,44.05,41.6,5.9,yfinance,,,,11.91565040650406
2270,2270.T,2025-11-13 21:00:00,quarterly,,,,38.87,,38.87,166.41,-76.64,yfinance,,,,83.95646000946522
1840,1840.T,2025-11-16 00:00:00,annual,31456.0,-122.0,-93.0,-3.7,10.0,-3.7,,,kabutan,-5.475088647154276,-180.26315789473685,-112.26912928759893,-112.21122112211222
1383,1383.T,2025-11-16 00:00:00,annual,7303.0,-32.0,48.0,30.2,10.0,30.2,,,kabutan,2.946151677473922,-245.45454545454547,23.076923076923077,20.799999999999997
2301,2301.T,2025-11-16 00:00:00,annual,11019.0,2332.0,1892.0,140.0,67.0,140.0,,,kabutan,2.6933830382106243,-12.198795180722891,-15.11888739344998,-12.935323383084581
2198,2198.T,2025-11-16 00:00:00,annual,22455.0,1820.0,1963.0,68.0,24.0,68.0,,,kabutan,-3.473326742036711,-26.907630522088354,15.334900117508813,14.478114478114481
2315,2315.T,2025-11-16 00:00:00,annual,5195.0,70.0,166.0,1.2,0.0,1.2,,,kabutan,-7.331430610060649,-39.130434782608695,453.3333333333333,500.0
2345,2345.T,2025-11-16 00:00:00,annual,26.0,-488.0,-1365.0,-77.1,0.0,-77.1,,,kabutan,-98.38809671419715,56.92850838481907,30.357142857142854,32.72251308900524
2590,2590.T,2025-11-26 19:00:00,quarterly,,,,57.85,,57.85,67.21,-13.93,yfinance,,,,23.111300276654607
2593,2593.T,2025-12-01 01:00:00,quarterly,,,,31.64,,31.64,47.02,-32.71,yfinance,,,,-36.20967741935484
1928,1928.T,2025-12-03 22:00:00,quarterly,,,,70.13,,70.13,80.16,-12.51,yfinance,,,,-33.38083024603401
2009,2009.T,2026-01-16 00:00:00,annual,26250.0,1311.0,1132.0,48.6,49.0,48.6,,,kabutan,0.3133598287985326,23.33019755409219,19.157894736842103,19.117647058823543
1994,1994.T,2026-01-16 00:00:00,annual,7338.0,112.0,190.0,23.9,20.0,23.9,,,kabutan,-21.794735159330706,-81.11298482293424,-48.924731182795696,-47.81659388646288
2124,2124.T,2026-01-16 00:00:00,annual,46089.0,11683.0,8400.0,53.0,36.0,53.0,,,kabutan,17.7060986821943,28.525852585258527,49.705934770985564,50.5681818181818
2268,2268.T,2026-01-16 00:00:00,annual,34285.0,2768.0,1770.0,183.8,80.0,183.8,,,kabutan,11.721193952033367,17.139229792636478,14.711600777705769,14.731585518102388
2266,2266.T,2026-01-16 00:00:00,annual,43293.0,1435.0,1485.0,76.3,20.0,76.3,,,kabutan,0.8596589320659771,-23.056300268096514,42.65129682997118,42.88389513108614
1724,1724.T,2026-01-16 00:00:00,annual,10488.0,351.0,242.0,52.1,28.0,52.1,,,kabutan,-10.443173085133635,-46.248085758039814,-55.758683729433265,-55.73491928632115
2160,2160.T,2026-01-16 00:00:00,annual,26840.0,-3471.0,-4244.0,-80.9,0.0,-80.9,224.64,-133.14,kabutan,,,,-1047.3067915690867
1429,1429.T,2026-01-16 00:00:00,annual,33670.0,2774.0,1895.0,59.4,35.0,59.4,,,kabutan,11.250619527507022,7.728155339805825,3.0451332245785756,1.3651877133105754
1897,1897.T,2026-01-16 00:00:00,annual,8837.0,99.0,236.0,111.9,50.0,111.9,,,kabutan,-9.298983885866777,-63.73626373626373,-26.479750778816197,-24.798387096774196
2216,2216.T,2026-01-16 00:00:00,annual,34771.0,4691.0,3378.0,80.2,32.0,80.2,,,kabutan,9.418465605135628,9.50046685340803,3.6196319018404908,3.4838709677419395
2169,2169.T,2026-01-16 00:00:00,annual,8827.0,685.0,456.0,66.9,74.0,66.9,,,kabutan,-15.86923370186809,-54.515272244355906,-56.81818181818182,-56.81084570690768
1899,1899.T,2026-01-16 00:00:00,annual,167960.0,7769.0,5548.0,670.1,260.0,670.1,,,kabutan,0.8229835103158072,1.3568166992824526,4.501789414202298,4.4420199501246875
2215,2215.T,2026-01-16 00:00:00,annual,28957.0,466.0,320.0,46.3,0.0,46.3,,,kabutan,6.526137659566642,-22.8476821192053,-84.42822384428223,-84.40026954177897
2170,2170.T,2026-01-16 00:00:00,annual,41522.0,4204.0,1621.0,15.0,16.0,15.0,,,kabutan,10.849484756260345,-23.354603463992706,-56.08236250338662,-56.395348837209305
2212,2212.T,2026-01-16 00:00:00,annual,1311430.0,61141.0,40893.0,206.8,60.0,206.8,54.07,4.53,kabutan,,,,505.56368960468524
2330,2330.T,2026-01-16 00:00:00,annual,8748.0,463.0,440.0,10.2,0.0,10.2,,,kabutan,63.82022471910113,826.0,587.5,537.4999999999999
1911,1911.T,2026-01-16 00:00:00,annual,2267577.0,168724.0,106666.0,174.1,53.0,174.1,44.0,39.66,kabutan,,,,418.9269746646796
2173,2173.T,2026-01-16 00:00:00,annual,23336.0,2592.0,1913.0,122.6,30.0,122.6,,,kabutan,23.831254974794376,86.07322325915291,91.4914914914915,90.07751937984494
2211,2211.T,2026-01-16 00:00:00,annual,119558.0,2840.0,2031.0,78.8,30.0,78.8,,,kabutan,8.704902531277277,23.585726718885986,21.471291866028707,21.41756548536208
1435,1435.T,2026-01-16 00:00:00,annual,24068.0,1766.0,1989.0,22.1,2.0,22.1,,,kabutan,82.9292391882648,69.31927133269416,118.0921052631579,116.6666666666667
2193,2193.T,2026-01-16 00:00:00,annual,5336.0,264.0,741.0,9.6,0.0,9.6,,,kabutan,-9.189925119128658,-60.77265973254086,-44.36936936936937,-38.46153846153847
2206,2206.T,2026-01-16 00:00:00,annual,361390.0,8736.0,5036.0,79.1,95.0,79.1,,,kabutan,9.13873445092396,-21.04835065521916,-37.926784173548626,-37.96078431372549
2195,2195.T,2026-01-16 00:00:00,annual,4865.0,435.0,310.0,17.7,5.0,17.7,,,kabutan,-1.338470898397891,-8.0338266384778,-26.713947990543733,-26.55601659751038
2311,2311.T,2026-01-16 00:00:00,annual,6252.0,376.0,424.0,47.5,35.0,47.5,,,kabutan,11.503477795612627,12.574850299401197,29.66360856269113,29.781420765027317
1718,1718.T,2026-01-16 00:00:00,annual,36151.0,2583.0,1571.0,1438.1,350.0,1438.1,,,kabutan,32.46006155650007,127.77777777777777,138.75379939209728,138.80770508136828
2325,2325.T,2026-01-16 00:00:00,annual,24854.0,3268.0,2182.0,229.2,105.0,229.2,,,kabutan,10.002655572275826,9.188105579685933,3.167848699763593,3.1503150315031503
1605,1605.T,2026-01-16 00:00:00,annual,2011351.0,1135440.0,393836.0,330.8,100.0,330.8,92.1,-7.22,kabutan,,,,463.3514986376023
1663,1663.T,2026-01-16 00:00:00,annual,91354.0,10594.0,8379.0,314.0,54.0,314.0,,,kabutan,-1.1544995185076985,20.113378684807255,35.8683314415437,35.69576490924805
2127,2127.T,2026-01-29 19:00:00,quarterly,,,,14.54,,14.54,12.88,12.89,yfinance,,,,18.500407497962506
1878,1878.T,2026-01-29 21:00:00,quarterly,,,,79.12,,79.12,65.09,21.56,yfinance,,,,1.8406487321405676
2002,2002.T,2026-01-30 01:00:00,quarterly,,,,43.63,,43.63,42.91,1.68,yfinance,,,,1078.2511210762334
1959,1959.T,2026-01-30 01:00:00,quarterly,,,,148.83,,148.83,105.61,40.92,yfinance,,,,45.854566836534694
2327,2327.T,2026-01-30 01:00:00,quarterly,,,,49.8,,49.8,43.78,13.75,yfinance,,,,32.13053860440435
2175,2175.T,2026-01-30 01:00:00,quarterly,,,,-3.84,,-3.84,0.91,-521.98,yfinance,,,,-129.26829268292684
2229,2229.T,2026-02-01 22:00:00,quarterly,,,,55.06,,55.06,56.77,-3.01,yfinance,,,,112.17726396917149
2222,2222.T,2026-02-02 01:00:00,quarterly,,,,27.94,,27.94,28.14,-0.71,yfinance,,,,59.021058622652255
2282,2282.T,2026-02-02 01:00:00,quarterly,,,,107.94,,107.94,123.08,-12.3,yfinance,,,,-9.89983305509182
2371,2371.T,2026-02-03 21:00:00,quarterly,,,,25.28,,25.28,25.52,-0.95,yfinance,,,,15.170842824601374
2413,2413.T,2026-02-04 01:00:00,quarterly,,,,27.95,,27.95,21.83,28.04,yfinance,,,,74.36057392389269
2296,2296.T,2026-02-04 22:00:00,quarterly,,,,114.06,,114.06,146.13,-21.95,yfinance,,,,106.6678746149665
1803,1803.T,2026-02-04 23:00:00,quarterly,,,,51.39,,51.39,29.7,73.06,yfinance,,,,-0.4069767441860482
2432,2432.T,2026-02-05 01:00:00,quarterly,,,,-55.69,,-55.69,38.9,-243.16,yfinance,,,,-152.50801433151048
2317,2317.T,2026-02-05 02:00:00,quarterly,,,,8.68,,8.68,8.08,7.36,yfinance,,,,21.739130434782606
2154,2154.T,2026-02-05 19:00:00,quarterly,,,,43.55,,43.55,36.92,17.97,yfinance,,,,34.413580246913575
1332,1332.T,2026-02-05 22:00:00,quarterly,,,,26.52,,26.52,21.84,21.43,yfinance,,,,3.512880562060884
1801,1801.T,2026-02-05 23:00:00,quarterly,,,,237.08,,237.08,218.41,8.55,yfinance,,,,15.716516985552529
2602,2602.T,2026-02-08 22:00:00,quarterly,,,,44.78,,44.78,62.59,-28.45,yfinance,,,,111.12682696841112
1802,1802.T,2026-02-08 22:00:00,quarterly,,,,77.55,,77.55,45.84,69.18,yfinance,,,,-9.032258064516133
1414,1414.T,2026-02-09 19:00:00,quarterly,,,,19.15,,19.15,19.32,-0.91,yfinance,,,,15.570307785153881
2201,2201.T,2026-02-09 19:00:00,quarterly,,,,53.86,,53.86,36.82,46.3,yfinance,,,,-24.353932584269668
1979,1979.T,2026-02-09 22:00:00,quarterly,,,,57.36,,57.36,48.56,18.13,yfinance,,,,-20.915483248311045
2267,2267.T,2026-02-10 00:00:00,quarterly,,,,58.13,,58.13,57.25,1.53,yfinance,,,,31.96367763904655
2607,2607.T,2026-02-10 01:00:00,quarterly,,,,91.15,,91.15,82.12,11.0,yfinance,,,,48.11504712382192
2264,2264.T,2026-02-11 19:00:00,quarterly,,,,89.81,,89.81,62.62,43.42,yfinance,,,,-4.528542574678421
1662,1662.T,2026-02-11 19:00:00,quarterly,,,,49.71,,49.71,26.5,87.58,yfinance,,,,12.186865267433983
1812,1812.T,2026-02-11 22:00:00,quarterly,,,,96.29,,96.29,73.36,31.27,yfinance,,,,-11.522558118165941
2587,2587.T,2026-02-12 00:00:00,quarterly,,,,43.23,,43.23,24.83,74.09,yfinance,,,,-60.97318768619662
2212,2212.T,2026-02-12 01:00:00,quarterly,,,,56.52,,56.52,54.07,4.53,yfinance,,,,-72.66924564796905
1808,1808.T,2026-02-12 01:00:00,quarterly,,,,52.77,,52.77,53.61,-1.56,yfinance,,,,22.77803629595162
1605,1605.T,2026-02-12 01:00:00,quarterly,,,,85.45,,85.45,92.1,-7.22,yfinance,,,,-74.16868198307135
2269,2269.T,2026-02-12 01:00:00,quarterly,,,,63.97,,63.97,71.33,-10.32,yfinance,,,,52.3095238095238
2579,2579.T,2026-02-12 19:00:00,quarterly,,,,-14.16,,-14.16,-6.1,-132.13,yfinance,,,,-114.80087801818752
2503,2503.T,2026-02-12 19:00:00,quarterly,,,,55.18,,55.18,67.25,-17.94,yfinance,,,,-10.596241088788073
2160,2160.T,2026-02-12 19:00:00,quarterly,,,,-74.44,,-74.44,224.64,-133.14,yfinance,,,,7.985166872682332
2270,2270.T,2026-02-12 21:00:00,quarterly,,,,173.82,,173.82,85.07,104.33,yfinance,,,,347.1829174170311
1925,1925.T,2026-02-13 00:00:00,quarterly,,,,141.61,,141.61,93.33,51.72,yfinance,,,,42.50779913454766
1911,1911.T,2026-02-13 01:00:00,quarterly,,,,61.45,,61.45,44.0,39.66,yfinance,,,,-64.70419299253302
1433,1433.T,2026-02-16 00:00:00,annual,11140.0,741.0,732.0,81.4,40.0,81.4,,,kabutan,2.229971551803249,98.65951742627345,78.97310513447434,75.8099352051836
1758,1758.T,2026-02-16 00:00:00,annual,14511.0,551.0,462.0,232.2,60.0,232.2,,,kabutan,7.632398753894081,224.11764705882354,101.7467248908297,101.03896103896103
2217,2217.T,2026-02-16 00:00:00,annual,36273.0,1264.0,642.0,31.9,16.0,31.9,,,kabutan,0.710775467140517,-38.581146744412045,-54.596888260254595,-53.70101596516691
2163,2163.T,2026-02-16 00:00:00,annual,12046.0,1821.0,1258.0,118.5,84.0,118.5,,,kabutan,8.278651685393259,0.6077348066298343,-0.15873015873015872,-0.0843170320404674
1928,1928.T,2026-02-16 00:00:00,annual,4197922.0,341402.0,232095.0,358.1,144.0,358.1,128.85,1.81,kabutan,,,,410.6231284756881
2593,2593.T,2026-03-01 19:00:00,quarterly,,,,-83.62,,-83.62,22.07,-478.96,yfinance,,,,-364.2857142857143
2590,2590.T,2026-03-03 19:00:00,quarterly,,,,-972.63,,-972.63,32.28,-3113.27,yfinance,,,,-1781.2964563526361
1928,1928.T,2026-03-04 23:00:00,quarterly,,,,131.18,,131.18,128.85,1.81,yfinance,,,,-63.3677743647026
2502,2502.T,2026-03-09 20:00:00,quarterly,,,,29.33,,29.33,40.9,-28.29,yfinance,,,,18.505050505050498
2338,2338.T,2026-03-16 00:00:00,annual,,,,,0.0,,,,kabutan,,,,
2337,2337.T,2026-03-16 00:00:00,annual,,19500.0,16000.0,39.6,11.5,39.6,,,kabutan,,19.565883867803052,5.353262658852966,13.467048710601729
1418,1418.T,2026-03-16 00:00:00,annual,16500.0,1100.0,750.0,49.2,25.0,49.2,,,kabutan,-2.5974025974025974,25.71428571428571,6.382978723404255,8.370044052863445
2305,2305.T,2026-03-16 00:00:00,annual,33780.0,2870.0,1450.0,85.4,50.0,85.4,,,kabutan,-5.107028484746334,-4.998344918901026,6.227106227106227,6.218905472636815
2300,2300.T,2026-03-16 00:00:00,annual,5500.0,200.0,200.0,38.0,11.0,38.0,,,kabutan,2.2304832713754648,108.33333333333333,140.96385542168676,140.50632911392404
2341,2341.T,2026-03-16 00:00:00,annual,4719.0,160.0,189.0,10.3,5.0,10.3,,,kabutan,13.4375,135.29411764705884,140.4710920770878,140.23437500000003
2292,2292.T,2026-03-16 00:00:00,annual,468000.0,8800.0,8000.0,252.6,104.0,252.6,,,kabutan,5.27594444669393,71.10635815671786,199.96250468691414,199.64412811387902
2186,2186.T,2026-03-16 00:00:00,annual,8900.0,650.0,440.0,55.9,33.0,55.9,,,kabutan,2.5109421792213777,6.209150326797386,1.8518518518518516,1.8214936247723135
1833,1833.T,2026-04-16 00:00:00,annual,302500.0,15200.0,13600.0,379.1,264.0,379.1,,,kabutan,1.4345018140848094,56.20182920563148,399.63262307127115,412.2972972972973
1904,1904.T,2026-04-16 00:00:00,annual,60200.0,2700.0,1800.0,289.5,174.0,289.5,,,kabutan,-3.6830821413714765,-13.32263242375602,-27.62364294330519,-29.13096695226438
1905,1905.T,2026-04-16 00:00:00,annual,21500.0,900.0,650.0,97.5,52.0,97.5,,,kabutan,-9.347725260361765,-19.282511210762333,-13.21762349799733,-13.945278022947925
2293,2293.T,2026-04-16 00:00:00,annual,26580.0,-400.0,-220.0,-107.1,0.0,-107.1,,,kabutan,-5.368840786100826,7.4074074074074066,55.55555555555556,55.59701492537313
1909,1909.T,2026-04-16 00:00:00,annual,58700.0,7300.0,5000.0,186.5,22.5,186.5,,,kabutan,5.334936386311841,19.125326370757183,26.32642748863062,26.269465132024383
1850,1850.T,2026-04-16 00:00:00,annual,48500.0,2230.0,1520.0,52.7,6.0,52.7,,,kabutan,-8.39550476910001,-6.341873162536748,-11.31855309218203,-11.428571428571423
1815,1815.T,2026-04-16 00:00:00,annual,180000.0,5400.0,4700.0,337.4,170.0,337.4,,,kabutan,-2.762621951878302,56.114483954900265,37.06620005832605,38.96210873146621
1443,1443.T,2026-04-16 00:00:00,annual,4900.0,750.0,640.0,39.4,1.1,39.4,,,kabutan,-0.12229922543823889,20.38523274478331,30.346232179226067,30.033003300330023
1929,1929.T,2026-04-16 00:00:00,annual,76000.0,5000.0,3350.0,80.2,49.0,80.2,,,kabutan,13.068317067364912,35.906496330524604,39.119601328903656,38.9948006932409
1822,1822.T,2026-04-16 00:00:00,annual,138600.0,6300.0,4200.0,47.6,34.0,47.6,,,kabutan,-3.3432361186660526,13.862280860292788,13.790300731509076,13.603818615751798
2331,2331.T,2026-04-16 00:00:00,annual,598000.0,48500.0,32900.0,67.7,29.2,67.7,,,kabutan,8.356692837767563,20.643765080470637,21.37981922154584,22.202166064981956
2201,2201.T,2026-04-16 00:00:00,annual,236000.0,22300.0,18200.0,216.7,65.0,216.7,36.82,46.3,kabutan,,,,302.339398440401
2204,2204.T,2026-04-16 00:00:00,annual,37300.0,1200.0,880.0,154.0,75.0,154.0,,,kabutan,0.13960481099656358,12.149532710280374,-0.5649717514124294,0.9836065573770493
2296,2296.T,2026-04-16 00:00:00,annual,1050000.0,27500.0,18500.0,326.0,320.0,326.0,146.13,-21.95,kabutan,,,,185.8144836051201
1826,1826.T,2026-04-16 00:00:00,annual,38745.0,1085.0,799.0,66.3,60.0,66.3,,,kabutan,20.087403917679147,13.020833333333334,30.76923076923077,66.16541353383458
1926,1926.T,2026-04-16 00:00:00,annual,135000.0,15000.0,10000.0,233.8,118.0,233.8,,,kabutan,11.15044830680817,17.086878463820156,0.8166145780824681,9.099393373775081
1814,1814.T,2026-04-16 00:00:00,annual,101000.0,5120.0,3620.0,351.6,174.0,351.6,,,kabutan,13.448729037258358,38.56562922868741,75.72815533980582,78.02531645569621
2207,2207.T,2026-04-16 00:00:00,annual,29500.0,1600.0,2800.0,171.8,55.0,171.8,,,kabutan,5.090662961775498,13.87900355871886,-40.66539521084976,-38.37876614060258
1925,1925.T,2026-04-16 00:00:00,annual,5600000.0,510000.0,290000.0,468.2,175.0,468.2,93.33,51.72,kabutan,,,,230.62636819433652
2208,2208.T,2026-04-16 00:00:00,annual,119700.0,7300.0,5700.0,235.8,42.0,235.8,,,kabutan,5.485789821546596,-2.2757697456492636,2.4074739489759254,1.9896193771626398
2209,2209.T,2026-04-16 00:00:00,annual,52500.0,3050.0,2250.0,175.8,36.0,175.8,,,kabutan,2.6975215664795287,1.497504159733777,2.3657870791628755,4.45632798573975
1301,1301.T,2026-04-16 00:00:00,annual,330000.0,11100.0,6700.0,564.1,150.0,564.1,,,kabutan,9.025673894297958,0.18954779312212292,-0.5934718100890208,-0.5991189427312735
1921,1921.T,2026-04-16 00:00:00,annual,34000.0,4100.0,5300.0,157.9,36.0,157.9,,,kabutan,-1.9325064897606,4.27263479145473,-64.30736076503469,-57.587966693526724
1914,1914.T,2026-04-16 00:00:00,annual,29330.0,1460.0,980.0,53.6,27.0,53.6,,,kabutan,-3.13418540902936,-22.792173453199364,-31.897150799166084,-27.665317139001345
1827,1827.T,2026-04-16 00:00:00,annual,138000.0,3900.0,3450.0,100.4,30.0,100.4,,,kabutan,24.84394506866417,18.902439024390244,18.801652892561986,18.816568047337284
1828,1828.T,2026-04-16 00:00:00,annual,53000.0,4000.0,2700.0,257.2,92.0,257.2,,,kabutan,4.26502990242367,4.248110502997133,4.126494408021596,3.9191919191919147
2329,2329.T,2026-04-16 00:00:00,annual,,,,,27.06,,,,kabutan,,,,
1802,1802.T,2026-04-16 00:00:00,annual,2570000.0,195000.0,170000.0,247.3,87.0,247.3,45.84,69.18,kabutan,,,,218.89103803997423
1898,1898.T,2026-04-16 00:00:00,annual,101300.0,6600.0,4600.0,125.6,70.0,125.6,,,kabutan,1.9545481994404073,12.97500855871277,18.34319526627219,17.934272300469477
2220,2220.T,2026-04-16 00:00:00,annual,137500.0,7000.0,24200.0,382.6,22.0,382.6,,,kabutan,33.156437024268364,27.27272727272727,346.74173896990953,346.44107351225205
1893,1893.T,2026-04-16 00:00:00,annual,759000.0,50500.0,32000.0,117.2,44.0,117.2,,,kabutan,4.3311876023208535,132.75107157671567,156.82182985553771,165.75963718820861
2267,2267.T,2026-04-16 00:00:00,annual,489500.0,48500.0,46500.0,159.0,70.0,159.0,57.25,1.53,kabutan,,,,173.52485807672457
1871,1871.T,2026-04-16 00:00:00,annual,148200.0,12500.0,8500.0,181.6,109.0,181.6,,,kabutan,9.27027804198279,1.5022330491270808,3.4440793476938056,3.240477544059118
1870,1870.T,2026-04-16 00:00:00,annual,168000.0,11500.0,7000.0,162.1,90.0,162.1,,,kabutan,19.40383371594681,32.88652646175179,24.0474924685451,23.55182926829269
1867,1867.T,2026-04-16 00:00:00,annual,64800.0,3160.0,2070.0,314.8,100.0,314.8,,,kabutan,27.803088574640554,10.760602874167544,7.0320579110651495,5.957590037024567
1866,1866.T,2026-04-16 00:00:00,annual,83000.0,3600.0,2500.0,102.8,27.5,102.8,,,kabutan,2.655436409285988,-1.098901098901099,-26.057379473528542,-26.884779516358464
2269,2269.T,2026-04-16 00:00:00,annual,1177000.0,91000.0,36500.0,134.6,105.0,134.6,71.33,-10.32,kabutan,,,,110.41113021728934
1861,1861.T,2026-04-16 00:00:00,annual,493000.0,22800.0,18500.0,108.9,45.0,108.9,,,kabutan,-1.1193767913338053,59.4517099097839,97.77635236262562,100.18382352941177
2270,2270.T,2026-04-16 00:00:00,annual,615000.0,19000.0,30000.0,495.5,100.0,495.5,85.07,104.33,kabutan,,,,185.06500978023243
1420,1420.T,2026-04-16 00:00:00,annual,61000.0,2000.0,1200.0,100.7,25.0,100.7,,,kabutan,34.01291796651874,109.20502092050208,78.30609212481427,67.27574750830566
1417,1417.T,2026-04-16 00:00:00,annual,620000.0,34000.0,21000.0,236.8,85.0,236.8,,,kabutan,7.155387409933304,21.493657316419508,22.24227254205716,25.026399155227036
2281,2281.T,2026-04-16 00:00:00,annual,480000.0,12000.0,8000.0,159.2,80.0,159.2,,,kabutan,4.722550692259694,34.10818059901654,13.058224985867723,13.0681818181818
1812,1812.T,2026-04-16 00:00:00,annual,3030000.0,228000.0,170000.0,364.9,132.0,364.9,73.36,31.27,kabutan,,,,278.95939349880564
1860,1860.T,2026-04-16 00:00:00,annual,630000.0,31500.0,29000.0,96.5,45.0,96.5,,,kabutan,7.387400901031431,18.252121030107364,15.147905499305143,15.430622009569387
1847,1847.T,2026-04-16 00:00:00,annual,105000.0,8200.0,5500.0,378.9,115.0,378.9,,,kabutan,6.061677390680714,19.970738844184346,17.54648429151528,17.56127831213154
1813,1813.T,2026-04-16 00:00:00,annual,80000.0,4900.0,3450.0,227.7,90.0,227.7,,,kabutan,15.013585979843869,54.23355366698143,56.675749318801095,56.71025464556089
2307,2307.T,2026-04-16 00:00:00,annual,17100.0,1930.0,1350.0,96.5,37.0,96.5,,,kabutan,5.594664690626158,5.119825708061002,2.5835866261398177,3.540772532188838
1853,1853.T,2026-04-16 00:00:00,annual,28800.0,1020.0,680.0,20.8,14.0,20.8,,,kabutan,-2.22041148910165,-5.642923219241443,-26.167209554831704,-25.97864768683274
1848,1848.T,2026-04-16 00:00:00,annual,35190.0,1390.0,780.0,44.2,14.0,44.2,,,kabutan,4.20182997246158,57.06214689265536,-64.33470507544583,-64.15247364152474
1852,1852.T,2026-04-16 00:00:00,annual,174600.0,7550.0,5000.0,61.9,45.0,61.9,,,kabutan,4.547768030897278,9.946119120431048,6.564364876385337,6.357388316151195
2282,2282.T,2026-04-16 00:00:00,annual,1440000.0,,34000.0,361.2,160.0,361.2,123.08,-12.3,kabutan,,,,234.63035019455253
2286,2286.T,2026-04-16 00:00:00,annual,45500.0,1150.0,1000.0,122.5,43.0,122.5,,,kabutan,-7.646091704386302,6.877323420074349,-5.213270142180095,-0.7293354943273951
2317,2317.T,2026-04-16 00:00:00,annual,90200.0,14500.0,10360.0,29.0,13.0,29.0,8.08,7.36,kabutan,,,,234.10138248847926
1332,1332.T,2026-04-16 00:00:00,annual,928000.0,38000.0,27500.0,90.7,32.0,90.7,21.84,21.43,kabutan,,,,242.0060331825038
2288,2288.T,2026-04-16 00:00:00,annual,238000.0,7000.0,9000.0,367.7,65.0,367.7,,,kabutan,1.2895263225092566,27.99414883891022,63.99416909620991,65.55605583070688
2321,2321.T,2026-04-16 00:00:00,annual,950.0,-163.0,-151.0,-2.9,0.0,-2.9,,,kabutan,15.43134872417983,-682.1428571428571,-86.41975308641975,-11.538461538461531
1888,1888.T,2026-04-16 00:00:00,annual,105600.0,6350.0,4100.0,322.2,132.0,322.2,,,kabutan,22.134579352779255,21.64750957854406,11.11111111111111,11.103448275862066
1803,1803.T,2026-04-16 00:00:00,annual,2010000.0,110000.0,110000.0,162.0,65.0,162.0,29.7,73.06,kabutan,,,,215.23642732049035
1807,1807.T,2026-04-16 00:00:00,annual,37000.0,1200.0,850.0,136.1,80.0,136.1,,,kabutan,-8.465687002127554,1.954120645709431,-4.601571268237935,-4.958100558659214
1835,1835.T,2026-04-16 00:00:00,annual,166000.0,18800.0,13400.0,389.1,150.0,389.1,,,kabutan,3.719532387361213,21.08720855339431,15.876859218263576,15.838047037808886
1885,1885.T,2026-04-16 00:00:00,annual,345000.0,23100.0,17800.0,230.3,92.0,230.3,,,kabutan,4.396136435159408,12.021725425537074,19.398980413200967,22.565194252261843
2221,2221.T,2026-04-16 00:00:00,annual,29000.0,300.0,1600.0,156.0,30.0,156.0,,,kabutan,16.213833453554543,-63.190184049079754,-44.99828119628738,-44.206008583690995
1882,1882.T,2026-04-16 00:00:00,annual,127000.0,6500.0,4100.0,88.7,90.0,88.7,,,kabutan,0.3357693067351373,29.611166500498502,-0.6542282529682578,-0.5605381165919282
2222,2222.T,2026-04-16 00:00:00,annual,79670.0,19650.0,13400.0,86.8,35.0,86.8,28.14,-0.71,kabutan,,,,210.66571224051538
2224,2224.T,2026-04-16 00:00:00,annual,7200.0,160.0,100.0,28.8,7.0,28.8,,,kabutan,1.2515820559696245,142.42424242424244,138.0952380952381,134.14634146341461
2226,2226.T,2026-04-16 00:00:00,annual,61000.0,3800.0,2400.0,225.0,55.0,225.0,,,kabutan,2.723001532425105,-5.449116695695447,-7.335907335907336,-7.331136738056017
2327,2327.T,2026-04-16 00:00:00,annual,377000.0,43000.0,29200.0,159.6,80.0,159.6,43.78,13.75,kabutan,,,,220.48192771084337
2326,2326.T,2026-04-16 00:00:00,annual,11800.0,5607.0,3880.0,288.6,95.0,288.6,,,kabutan,18.21278300941695,23.014480035103116,21.897580898523405,23.969072164948457
1808,1808.T,2026-04-16 00:00:00,annual,1240000.0,97000.0,58000.0,219.2,90.0,219.2,53.61,-1.56,kabutan,,,,315.3875307940117
1810,1810.T,2026-04-16 00:00:00,annual,98000.0,5500.0,4100.0,143.8,75.0,143.8,,,kabutan,-1.2624303547499822,62.625665286812534,50.4035216434336,52.492046659597044
1811,1811.T,2026-04-16 00:00:00,annual,125100.0,4170.0,3410.0,476.2,110.0,476.2,,,kabutan,3.6797613127797115,12.338362068965516,-2.682648401826484,-2.6971802206783795
1879,1879.T,2026-04-16 00:00:00,annual,135000.0,18600.0,13100.0,224.0,58.0,224.0,,,kabutan,2.535279731433519,1.5838339705079192,2.215980024968789,2.2364217252396195
2229,2229.T,2026-04-16 00:00:00,annual,339000.0,26000.0,17500.0,143.9,66.0,143.9,56.77,-3.01,kabutan,,,,161.35125317835087
2323,2323.T,2026-04-16 00:00:00,annual,2101.0,266.0,326.0,15.5,0.0,15.5,,,kabutan,65.69400630914826,78.52348993288591,92.89940828402366,89.02439024390245
2291,2291.T,2026-04-16 00:00:00,annual,24000.0,-700.0,410.0,122.9,0.0,122.9,,,kabutan,-2.5222371146582185,-12.721417069243158,164.0625,164.04377279833247
1878,1878.T,2026-04-16 00:00:00,annual,1980000.0,135000.0,95000.0,291.8,143.0,291.8,65.09,21.56,kabutan,,,,268.80687563195147
1333,1333.T,2026-04-16 00:00:00,annual,1080000.0,30000.0,19500.0,129.0,40.67,129.0,,,kabutan,0.12692014229147874,-1.2540732694776342,-16.179504814305364,-16.233766233766232
